ALL203A85 , 1671-18_QAML , 17.7
ALL203A84 , 1599-18_QAML , 16.6
ALL203A105 , 2300-18_QAML , 20.4
ALL203A104 , 2299-18_QAML , 21.1
ALL203A103 , 2224-18_QAML , 22.3
ALL203A102 , 2223-18_QAML , 23.5
ALL203A101 , 2133-18_QAML , 20.6
ALL203A100 , 2132-18_QAML , 7.25
ALL203A99 , 2079-18_QAML , 20.4
ALL203A98 , 2078-18_QAML , 21.2
ALL203A121 , 2837-18_QAML , 15.7
ALL203A120 , 2581-18_QAML , 18.2
ALL203A119 , 2521-18_QAML , 16.4
ALL203A118 , 2520-18_QAML , 18.9
ALL203A117 , 2516-18_QAML , 16.5
ALL203A116 , 2515-18_QAML , 15.4
ALL203A115 , 2427-18_QAML , 16.9
ALL203A114 , 2426-18_QAML , 17.6
ALL203A113 , 2406-18_QAML , 15
ALL203A112 , 2405-18_QAML , 18.8
ALL203A111 , 2398-18_QAML , 17.3
ALL203A110 , 2397-18_QAML , 18.1
ALL203A109 , 2396-18_QAML , 17.1
ALL203A108 , 2394-18_QAML , 18.4
ALL203A107 , 2010-18_QAML , 13.9
ALL203A106 , 11204-17_QAML , 16.3
ALL203A129 , 2663-18_QAML , 14.4
ALL203A128 , 2661-18_QAML , 17.5
ALL203A127 , 2660-18_QAML , 13
ALL203A126 , 2659-18_QAML , 16.5
ALL203A125 , 2630-18_QAML , 12.4
ALL203A124 , 2628-18_QAML , 18.6
ALL203A123 , 2626-18_QAML , 14.8
ALL203A122 , 2625-18_QAML , 17.1
ALL203A141 , 2968-18_QAML , 15.4
ALL203A140 , 2963-18_QAML , 13.7
ALL203A139 , 2962-18_QAML , 14
ALL203A138 , 2882-18_QAML , 14.1
ALL203A137 , 2881-18_QAML , 12.3
ALL203A136 , 2853-18_QAML , 15.8
ALL203A135 , 2849-18_QAML , 19
ALL203A134 , 2842-18_QAML , 17.2
ALL203A133 , 2838-18_QAML , 14.8
ALL203A132 , 2818-18_QAML , 13.7
ALL203A131 , 2816-18_QAML , 16.2
ALL203A130 , 2064-18_QAML , 14.6
ALL203A157 , 3552-18_QAML , 17.8
ALL203A156 , 3484-18_QAML , 16.1
ALL203A155 , 3483-18_QAML , 21.5
ALL203A154 , 3464-18_QAML , 18
ALL203A153 , 3463-18_QAML , 15.8
ALL203A152 , 3452-18_QAML , 15.4
ALL203A151 , 3451-18_QAML , 16.9
ALL203A150 , 3367-18_QAML , 14.1
ALL203A149 , 3364-18_QAML , 12.2
ALL203A148 , 3141-18_QAML , 14
ALL203A147 , 3117-18_QAML , 12.4
ALL203A146 , 3115-18_QAML , 12.8
ALL203A145 , 3013-18_QAML , 13.7
ALL203A144 , 2859-18_QAML , 13.9
ALL203A143 , 2857-18_QAML , 18.2
ALL203A142 , 2748-18_QAML , 14.9
ALL203A163 , 8283-17_QAML , 15.1
ALL203A162 , 7848-17_QAML , 14.2
ALL203A161 , 3661-18_QAML , 15.6
